nombre,sector,precio,area,habitaciones,banos,parqueadero,fecha
Vendo Casa Amplia con Casa Posterior en Sector Jipijapa,"Norte de Quito, Quito",350.000,717,8,6,4.0,2021-10-02
En Venta Casa con Terreno Cos 300% - Andalucia - Norte de Quito,"Norte de Quito, Quito",288.000,639,6,4,2.0,2021-10-02
Vendo Casa Rentera Sector Cotocollao,"Norte de Quito, Quito",150.000,306,7,3,1.0,2021-10-02
Casa Rentera en Venta - Sector Chillogallo,"Sur de Quito, Quito",170.000,546,6,4,1.0,2021-10-02
"Casa Grande de Lujo 184 m² Entrega Inmediata Biess, Bancos.","Calderón, Quito",110.000,184,3,2,2.0,2021-10-02
Constructores E Inversionistas. Propiedad Rentera en Excelente Ubicacion,"Centro Norte, Quito",225.000,572,13,12,3.0,2021-10-02
"Conjunto Pequeño 9 Casas de 150 m² 3 Parqueaderos Credito Vip Biess, Bancos.","Calderón, Quito",82.000,150,3,2,2.0,2021-10-02
Exclusivo Dpto a Estrenar de Venta,"Tumbaco, Quito",192.880,201,2baños,2estac.,0.0,2021-10-02
Inmobussines Vende Hermosa Casa Sector Universidad San Francisco.,"Cumbayá, Quito",200.000,197,3,3,2.0,2021-10-02
Amplias Casas de 201 m² en Venta La Armenia,"La Armenia, Quito",165.000,210,3,2,2.0,2021-10-02
"Casa con Piscina Propia Dentro de Conjunto ""Tumbaco Ruta Viva""","Tumbaco, Quito",270.000,270,3,2,2.0,2021-10-02
Hermoso Proyecto de Lujo en Poceano,"Quito, Pichincha",455.265,413,4,0,0.0,2021-10-02
Guamani La Victoria Casa Independiente 200 m² Terreno 360 m² Construcción $85000,"Sur de Quito, Quito",85.000,260,3,4,3.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",680.000,800,8,8,4.0,2021-10-02
Linda y Amplia Casa 216 m² - La Armenia - Valle de Los Chillos,"Los Chillos, Quito",195.000,436,3,3,3.0,2021-10-02
"0 9 8 7 1 0 2 0 4 9 Kb San Juan Cumbaya Vendo Casa 4 Dorm $225,000","Cumbayá, Quito",225.000,221,4,4,2.0,2021-10-02
"Casa en Venta, Balcón, Terraza, Chimenea, Urb. Privada, Pinar Alto $279.900","El Pinar, Quito",279.000,1200,3,2,2.0,2021-10-02
Vendo Casa Amagasí del Inca,"Amagasí, Quito",248.000,483,4,3,4.0,2021-10-02
"Casa en Venta Carcelén, Colegio Einstein, $145 Mil","Carcelén, Quito",145.000,160,3,2,2.0,2021-10-02
"Venta Espectacular Casa 5 Dorm., Amplio Jardín, Piscina, Chiviqui, Tumbaco","Cumbayá, Quito",900.000,1250,5,6,5.0,2021-10-02
"Jipijapa, Vendo Casa Excelentes Acabados, 300 m² Terr. 300 m² Construc. 4 Garges","Norte de Quito, Quito",330.000,300,3,3,4.0,2021-10-02
Hermosas Casas Modernas por Estrenar - Tumbaco,"Ruta Viva, Quito",113.000,160,3,2,2.0,2021-10-02
En Venta Hermosa y Única Casa 200 m² - Tumbaco,"Ruta Viva, Quito",175.000,300,3,3,2.0,2021-10-02
"Casa de Venta en Tumbaco, Una Planta","Tumbaco, Quito",620.000,240,3,2,2.0,2021-10-02
Vendo Casa en Carapungo,"Carapungo, Quito",71.000,176,7,3,0.0,2021-10-02
Vendo Linda Casa de 3 Dorm. en Conjunto Pequeño Sector Calderón,"Calderón, Quito",64.800,167,3,2,2.0,2021-10-02
En Venta Moderna y Confortable Casa en Cumbaya,"Cumbayá, Quito",178.000,212,3,2,2.0,2021-10-02
4740 Ml en Venta Casa Sector California Alta,"Centro Norte, Quito",125.000,172,3,3,1.0,2021-10-02
Espectacular Casa Esquinera. La Primavera,"Cumbayá, Quito",330.000,632,6,5,8.0,2021-10-02
Hermosa Casa de Venta en Exclusiva Urbanización en Cumbayá,"Cumbayá, Quito",280.000,220,3,2,2.0,2021-10-02
La Primavera II. Bonita Casa de Venta.,"Cumbayá, Quito",160.000,174,3,2,3.0,2021-10-02
Casa en Venta Amplia Puengasi,"Centro de Quito, Quito",120.000,215,4,5,1.0,2021-10-02
Casa - Los Chillos,"Los Chillos, Quito",125.900,130,3,2,2.0,2021-10-02
Casas en Nayón Crédito Vip 4.99%,"El Inca, Quito",85.500,127,2estac.,0,0.0,2021-10-02
Casas en Nayón Crédito Vip 4.99%,"Norte de Quito, Quito",95.000,137,3,2estac.,0.0,2021-10-02
Casas en Nayón Crédito Vip 4.99%,"Centro Norte, Quito",95.000,137,3,2,2.0,2021-10-02
Casa 3 Habítaciones Valle de Los Chillos,"Los Chillos, Quito",72.500,103,3,2,1.0,2021-10-02
Vendo Casa en Cumbaya,"Cumbayá, Quito",280.000,257,3,2,1.0,2021-10-02
Se Vende Casa en Urbanización en Tumbaco,"Tumbaco, Quito",300.000,684,4,2,2.0,2021-10-02
Se Vende Casa en Lumbisí,"Lumbisí, Quito",260.000,300,4,2,1.0,2021-10-02
"Casa en Venta, Urb. Privada, Sector El Edén, Solca $138 Mil","Norte de Quito, Quito",138.000,116,3,1,1.0,2021-10-02
Casa con Terreno 324 m² La Argelia,"Sur de Quito, Quito",69.000,324,0,0,0.0,2021-10-02
Vendo Casa Dos Plantas con Patio en Conjunto,"Centro Norte, Quito",88.000,108,4,2,1.0,2021-10-02
"¡Venta! Casa en Santa Lucía, Conjunto Al Norte de Quito","Norte de Quito, Quito",115.000,160,4,2,1.0,2021-10-02
La Casa Que Tu y Tu Familia Estaban Buscando,"Carapungo, Quito",68.000,128,4,2,0.0,2021-10-02
Sector Embajada Americana - Casa de Venta en Conjunto,"Amagasí, Quito",160.000,151,3,2,2.0,2021-10-02
Cumbaya - Casa de Venta Dentro de Conjunto,"Cumbayá, Quito",240.000,273,3,2,2.0,2021-10-02
"Vendo Casa de 3 Dorm., en 3 Plantas, Sector Puente 3 206 M².$125.000","Los Chillos, Quito",125.000,145,3,2,1.0,2021-10-02
Vendo Casa - Quinta en Sector Conocoto,"Conocoto, Quito",640.000,3092,5,3,2.0,2021-10-02
"Venta Casa de Venta o Renta en Cumbayá Sector Pillagua, 3 Dorms, Amplio Jardín, Estudio, Urbanizació","Cumbayá, Quito",590.000,420,3,2,3.0,2021-10-02
Inmobusiness Vende Casa Independiente Sector Dean Bajo - Valle de Los Chillos,"San Rafael, Quito",200.000,666,4,3,3.0,2021-10-02
"Venta Casa en Cumbayá Sector Colegio Menor, 3 Dorms, 2 Salas de Estar, Amplio Jardín, Conjunto Cerra","Cumbayá, Quito",207.000,204,3,2,2.0,2021-10-02
Casa de Venta Valle de Los Chillos - Playa Chica,"Los Chillos, Quito",119.900,171,3,2,2.0,2021-10-02
Casa - Los Chillos,"Los Chillos, Quito",270.000,640,8,8,3.0,2021-10-02
Casa 101 m² - Calderón 1parqueadero,"Carapungo, Quito",69.900,126,3,2,1.0,2021-10-02
Vendo Casa en Cumbaya Sector Usfq,"Cumbayá, Quito",209.000,154,3,3,2.0,2021-10-02
Arriendo o Vendo Casa Sector Usfq,"Cumbayá, Quito",208.000,154,3,3,2.0,2021-10-02
Se Vende Hermosa y Amplia Casa Sector Mirasierra - Valle de Los Chillos,"Los Chillos, Quito",94.000,164,3,2,1.0,2021-10-02
"Sector del Colegio Martin Cerere - Hermosa 166 m. 3 Dorm, 4 Baños, 1 Bodega 2 Park","Centro Norte, Quito",135.000,200,3,2,2.0,2021-10-02
Vende Casa Rentera 196 m² - Sector Solanda,"Sur de Quito, Quito",80.000,210,6,3,0.0,2021-10-02
"Vendo Casa Salgolqui, en Excelentes Condiciones 103.50 m²","Sangolqui, Quito",72.000,70,3,2,2.0,2021-10-02
Casa con Terreno en Santa Isabel Sangolqui,"Los Chillos, Quito",65.000,200,2baños,3estac.,0.0,2021-10-02
Casa - Carcelén,"Carcelén, Quito",110.000,3,3baños,2estac.,0.0,2021-10-02
Gran Oportunidad Vendo Casa Rentera D 6 Departamentos Sector La Pulida $150.000,"Norte de Quito, Quito",150.000,560,12,6,1.0,2021-10-02
P - Linda Casa en Cumbaya - Venta,"El Batán, Quito",225.000,270,3,2,2.0,2021-10-02
Casa - La Armenia,"La Armenia, Quito",109.900,3,2baños,2estac.,0.0,2021-10-02
En Venta Casa 3d 188 m² - Ponceano Alto,"Norte de Quito, Quito",110.000,222,4,2,1.0,2021-10-02
En Venta Acogedora Casa en Conocoto,"Conocoto, Quito",89.000,135,3,2,2.0,2021-10-02
Casa de Venta de 3 Dorm. en Marianitas - Calderon,"Calderón, Quito",50.000,109,3,1,1.0,2021-10-02
El Condado - Espectacular Casa Rentera - 550 m² de Construcción,"El Condado, Quito",275.000,550,3,3,6.0,2021-10-02
Casa de Lujo Dentro de Urbanización,"Amagasí, Quito",420.000,380,3,3,3.0,2021-10-02
Casa Minimalista con Jardin,"Mitad del Mundo, Quito",172.000,337,3,3,4.0,2021-10-02
"Moderna Dentro de Urb, 4 Dorm., Patio y Jardin Super Grande","Norte de Quito, Quito",182.000,375,4,5,3.0,2021-10-02
Casa - Calderón,"Calderón, Quito",86.990,105,3,2,1.0,2021-10-02
"Tumbaco Vendo Casa por Estrenar, 4 Habitaciones, Cerca Scala Shopping","Tumbaco, Quito",319.800,319,4,3,2.0,2021-10-02
"Casa en Venta - Sur de Quito, Villaflora","Sur de Quito, Quito",155.000,387,5,2,2.0,2021-10-02
"Venta, Casa Cumbaya, San Juan Bajo. Piscina, Área de Juegos","Cumbayá, Quito",149.000,175,1,2,2.0,2021-10-02
"Casa de Venta Sector Conocoto, Av Princesa Toa.","Conocoto, Quito",205.000,289,4,3,2.0,2021-10-02
Vendo Casa en Conjunto Dentro de La Urbanización Balcón del Norte,"Carcelén, Quito",145.000,21014,4,3,3.0,2021-10-02
"Casa Acogedora de 63,2 m² Sector Portal Shopping, Carretas","Carcelén, Quito",65.000,78,2,1,1.0,2021-10-02
Vendo Casa Remodelada en Quito Tenis,"Quito Tenis, Quito",430.000,380,3,3,3.0,2021-10-02
"Vendo Hermosa Casa de Una Sola Planta, con Suite, Sangolqui","Sangolqui, Quito",176.000,480,4,3,2.0,2021-10-02
"Casa de Venta en Tumbaco Sector La Viña Alta, 3 Dorms, Pérgola, Jardín, Conjunto Cerrado.","Tumbaco, Quito",139.550,121,3,2,2.0,2021-10-02
Casa en Venta Sector Bellavista Carretas,"Centro Norte, Quito",140.000,4,3baños,1estac.,0.0,2021-10-02
Aa4833 en Venta Amplia Casa Sector Centro Comercial El Bosque,"El Bosque , Quito",180.000,271,4,4,2.0,2021-10-02
Aa4830 en Venta Casa Acogedora Conjunto Altos de Girona,"Ponceano, Quito",130.000,191,3,2,2.0,2021-10-02
Vendo Muy Buena Casa Cumbaya,"Cumbayá, Quito",800.000,600,4,4,6.0,2021-10-02
Condado Edificio Esquinera de 600 m de Terreno y 640 m de Construcción,"El Condado, Quito",325.000,640,12,8,10.0,2021-10-02
Casa - Los Chillos,"Los Chillos, Quito",637.000,685,6,8,7.0,2021-10-02
Casa - Los Chillos,"Los Chillos, Quito",150.000,191,4,2,2.0,2021-10-02
Hermosa Casa Independiente Venta 40 m² de Patio Santa Rosa Tumbaco,"Tumbaco, Quito",180.000,200,3,2,2.0,2021-10-02
Condado Casa Dentro de La Urbanizacion,"El Condado, Quito",300.000,541,3,2,3.0,2021-10-02
Casa - Conocoto,"Conocoto, Quito",109.900,3,2baños,2estac.,0.0,2021-10-02
Casa de Venta Valle de Los Chillos - Playa Chica,"Los Chillos, Quito",133.950,155,3,2,2.0,2021-10-02
"Casa en Venta, 3d, Jardin y Terraza en Conjunto, Calderon","Calderón, Quito",59.000,157,3,2,1.0,2021-10-02
Vendo Casa Conjunto Pinar de La Sierra - San Jose del Valle,"Conocoto, Quito",94.000,170,4,2,2.0,2021-10-02
"En Venta Casa de 123 m, Ponceano Alto","Ponceano, Quito",77.000,123,3,3,1.0,2021-10-02
"Vendo Amplia Casa de 3 Plantas con Piscina, La Armenia, Se Acepta Biess","La Armenia, Quito",89.000,189,3,2,2.0,2021-10-02
Casa en Venta - Tumbaco La Morita,"Tumbaco, Quito",153.000,165,3,3,2.0,2021-10-02
Vendo Casa Rentera Sector Sur,"Sur de Quito, Quito",320.000,605,12,4,2.0,2021-10-02
Casa - Carcelén,"Carcelén, Quito",81.000,102,3,2,1.0,2021-10-02
Se Vende Casa Cerca Al Colegio La Salle - Valle de Los Chillos / William Yunda,"Los Chillos, Quito",85.000,130,3,2,1.0,2021-10-02
Casa 3 Dorm. San Isidro del Inca,"San Isidro - Vista Grande, Quito",99.000,159,3,2,1.0,2021-10-02
Precio Especial Casa Tumbaco Conjunto Privado 198 m²,"Tumbaco, Quito",220.000,300,3,2,0.0,2021-10-02
Casa de Venta Conjunto Habitacional Sector Armenia - Valle de Los Chillos,"La Armenia, Quito",110.000,175,3,1,1.0,2021-10-02
"Vendo Casa Tres Pisos, 3 Dorm., Sector Condado","El Condado, Quito",89.000,50,3,2,1.0,2021-10-02
Casa de Venta en Sangolqui,"Los Chillos, Quito",199.000,1455,4,2,3.0,2021-10-02
Tv: Vendo Casa Sector Granda Centeno,"Granda Centeno, Quito",300.000,308,3,1,1.0,2021-10-02
"Casa en Una Planta, Urb. La Pama II","Norte de Quito, Quito",248.000,420,3,2,5.0,2021-10-02
"Casa en Venta, Bellavista y Real Audiencia","Norte de Quito, Quito",128.000,274,6,3,0.0,2021-10-02
Vendo Casa en Urbanización San Francisco (Sector Espe) Valle de Los Chillos,"Los Chillos, Quito",150.000,140,4,2,5.0,2021-10-02
Vendo Casa Independiente San Rafael,"Los Chillos, Quito",250.000,540,4,3,3.0,2021-10-02
"Casa de Venta San Rafael, Valle de Los Chillos 3 Dorm. Magnífica Ubicación","San Rafael, Quito",138.000,155,3,2,2.0,2021-10-02
Venta Casa La Pampa Conjunto Privado 160 m 3 Dorm. $,"Mitad del Mundo, Quito",109.000,160,3,2,2.0,2021-10-02
"Casa en Conjunto, Ponceano","Ponceano, Quito",100.000,120,3,1,1.0,2021-10-02
"Amplia Casa en Dos Plantas, 140 m² Sector La Morita","Tumbaco, Quito",140.000,160,3,2,2.0,2021-10-02
"Casa de Venta, Moderna, San Rafael, 290 m","Los Chillos, Quito",320.000,687,4,4,5.0,2021-10-02
Vendo Casa 3 Dorm.. Mitad del Mundo. $58.000,"Mitad del Mundo, Quito",58.000,89,3,1,1.0,2021-10-02
"Casa en Venta Quito, Chillogallo, Sur de Quito","Sur de Quito, Quito",109.000,277,3,3,5.0,2021-10-02
"Vendo Casa 9 Hab. Ideal Centro Adulto Mayor, Centro Infantil, Fundación 2.230 Mt Condado $","El Condado, Quito",520.000,2230,10,10,7.0,2021-10-02
"Ih Vendo Casa Junto Al Quicentro, Shyris, Norte de Quito","La Carolina, Quito",312.000,303,3baños,6estac.,0.0,2021-10-02
Vendo Casa en El Comité del Pueblo,"Norte de Quito, Quito",59.000,380,2,4,0.0,2021-10-02
Tv: Oferta Ultima Casa de Venta 3 Dorm. Sector Sangolqui!,"Sangolqui, Quito",85.500,116,3,2,1.0,2021-10-02
Casas Nuevas a Estrenar Valle de Los Chillos Parque Metropolitano de La Armenia,"La Armenia, Quito",140.000,186,3,2,1.0,2021-10-02
Bonita Casa de Venta en Conjunto en El Valle de Los Chillos (Armenia),"Los Chillos, Quito",97.000,160,3,2,1.0,2021-10-02
Casa Rentera de Venta Quito Sur,"Sur de Quito, Quito",124.000,372,9,3,2.0,2021-10-02
Casa de Venta en El Valle de Los Chillos,"Los Chillos, Quito",195.000,290,3,2,2.0,2021-10-02
Venta Casa Santa Lucía,"Norte de Quito, Quito",150.000,231,3,2,2.0,2021-10-02
"Venta Amplia Casa en Cinco Niveles por Hospital Pablo Arturo Suarez, Ideal Para Cualquier Tipo de Ne","Norte de Quito, Quito",550.000,1561,12,4,3.0,2021-10-02
Se Vende Casa en El Conjunto Álamos II,"Los Chillos, Quito",152.000,282,4,3,2.0,2021-10-02
"Oportunidad, Casa Rentera de Venta, Quito, Miraflores","Centro Norte, Quito",299.000,600,12,5,2.0,2021-10-02
Venta Espectacular Casa Urbanizacion Privada Sector Puembo,"Puembo, Quito",550.000,500,4,4,2.0,2021-10-02
Calderón - Jardines de Canaán,"Calderón, Quito",86.000,110,3,2,1.0,2021-10-02
Venta de Casa en Urbanizacion Sector Tanda,"Cumbayá, Quito",198.000,305,2,2,5.0,2021-10-02
Casa en Venta - Quito/santiago Muñoz,"La Armenia, Quito",112.000,146,3,2,2.0,2021-10-02
"Venta Casa, 5 Habitaciones - 4500 m² - Sangolquí","Sangolqui, Quito",790.000,4500,5,3,0.0,2021-10-02
Casa - Sangolqui,"Sangolqui, Quito",130.000,290,5,3,4.0,2021-10-02
Casa - Sangolqui,"Sangolqui, Quito",110.000,117,3,2,1.0,2021-10-02
Casa Rentera Independiente de Venta en Santa Mónica Conocoto,"Conocoto, Quito",340.000,500,9,6,5.0,2021-10-02
Vendo Amplia Casa Rentera,"Sur de Quito, Quito",147.500,285,7,6,3.0,2021-10-02
"Venta Amplia Casa 6 Dorm., Excelente Ubicación, Sector Rumipamba","Centro Norte, Quito",300.000,600,6,7,5.0,2021-10-02
Linda Casa en Venta Av Manuel Cordova Galarza Km 10,"Mitad del Mundo, Quito",82.000,136,3,2,2.0,2021-10-02
Vendo Casa Rentera en Chimbacalle. Valor 195.000 Usd.,"El Recreo, Quito",195.000,494,14,10,0.0,2021-10-02
Casa de Venta Sector Calderon,"Centro Norte, Quito",76.500,124,3,2,1.0,2021-10-02
Acogedora Casa Rodeada de Naturaleza Sector Nayon,"Nayón - Tanda, Quito",400.000,785,3,4,4.0,2021-10-02
"Casa en Venta Sector El Nacional, Cumbaya, Tumbaco","Tumbaco, Quito",320.000,380,3,3,2.0,2021-10-02
Hermosa Casa Independiente - Armenia,"La Armenia, Quito",198.000,183,3,2,2.0,2021-10-02
Casa - Calderón,"Calderón, Quito",54.900,120,4,2,1.0,2021-10-02
0 9 8 7 1 0 2 0 4 9 Kb Tumbaco Vendo Casa 3 Dorm $217.000,"Tumbaco, Quito",217.000,217,3,3,2.0,2021-10-02
Casa en Venta Cumbaya en Urbanización 1680 m² de Terreno 600 m² de Construcción,"Cumbayá, Quito",1.050.000,1680,5,4,5.0,2021-10-02
Cómoda Casa de Venta en Cumbaya,"Cumbayá, Quito",320.000,241,4,3,2.0,2021-10-02
Vendo Casa en Cumbayá,"Cumbayá, Quito",280.000,380,3,4,2.0,2021-10-02
Vendo Casa en Sector El Batán,"El Batán, Quito",1.000.000,1400,4,6,5.0,2021-10-02
Vendo Casa con Terreno Sector El Bosque,"El Bosque , Quito",370.000,819,9,6,10.0,2021-10-02
"Casa en La Comarca, Cumbaya de 3 Dorm.","Cumbayá, Quito",310.000,254,3,3,2.0,2021-10-02
Casas en Alangasi,"Los Chillos, Quito",60.000,160,3,2,2.0,2021-10-02
Hermosa Casa 3 Dorm. 185 m² Jardín por Estrenar en Cumbayá,"Cumbayá, Quito",279.000,235,3,2,2.0,2021-10-02
Casa - Calderón,"Calderón, Quito",80.000,120,3,1,1.0,2021-10-02
Vendo Casa Nueva Calderón,"Calderón, Quito",69.864,124,3,2,1.0,2021-10-02
Vendo Casa Pusuqui,"Mitad del Mundo, Quito",69.000,144,3,1,1.0,2021-10-02
Hermosa Casa de Venta en La Armenia del Country Club,"La Armenia, Quito",170.000,263,4,3,2.0,2021-10-02
Casa Rentera con Locales Santa Isabel. Sangolqui,"Sangolqui, Quito",240.000,250,6,3,4.0,2021-10-02
Casa en Venta en La Armenia - Valle de Los Chillos,"La Armenia, Quito",98.000,156,3,2,1.0,2021-10-02
"De Venta en Cumbayá, Hermosa Casa en Urbanización Privada, No Adosada","Cumbayá, Quito",230.000,184,3,3,2.0,2021-10-02
Amplia Casa Rentera en Venta (Norte de Quito) El Morlan,"Norte de Quito, Quito",280.000,450,3,2,6.0,2021-10-02
"Carcelén, 3 Dorm., Transporte, Frente Al Parque.","Carcelén, Quito",64.000,108,3,1,1.0,2021-10-02
Casa de Oportunidad en La Armenia,"La Armenia, Quito",115.000,160,3,2,2.0,2021-10-02
Vendo Casa Independiente Sector Mirasierra,"Los Chillos, Quito",278.000,900,5,4,6.0,2021-10-02
Se Vende Hermosa Casa Estilo Rústico Sector Selva Alegre – Valle de Los Chillos,"Los Chillos, Quito",265.000,700,3,2,3.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",335.000,330,4,4,2.0,2021-10-02
"Casa de Venta 625 m² en La Av America, Sector Cinemark","Granda Centeno, Quito",500.000,626,6,4,3.0,2021-10-02
Vendo Casa Conjunto Privado Florencia Amagasi del Inca,"Norte de Quito, Quito",89.000,105,3,2,2.0,2021-10-02
Hermosa y Acogedora Casa Conjunto Terracota Los Chillos,"Los Chillos, Quito",115.000,174,3,2,1.0,2021-10-02
Venta Hermosa Casa Urbanizacion El Condado,"El Condado, Quito",550.000,620,7,7,6.0,2021-10-02
Casa en Venta Sector Miravalle,"Miravalle, Quito",355.000,400,3,2,4.0,2021-10-02
Espectacular Casa en Venta Dentro de Urbanizacion de Lujo Cumbaya,"Cumbayá, Quito",850.000,1050,6,5,3.0,2021-10-02
Inmobusiness Vende Amplia Casa Sector Carcelen,"Carcelén, Quito",135.000,190,3,2,1.0,2021-10-02
Casa - Centro Norte,"Centro Norte, Quito",85.000,200,6,2,1.0,2021-10-02
Se Vende Hermosa Casa en Urbanización Privada Sector Selva Alegre – Valle de Los Chillos,"Los Chillos, Quito",230.000,440,4,2,3.0,2021-10-02
Amplia Casa de Venta o Renta Sector Jipijapa,"Centro Norte, Quito",349.000,450,10,3,1.0,2021-10-02
Casa - San Rafael,"San Rafael, Quito",100.000,120,3,1estac.,0.0,2021-10-02
Moderna Casa con Amplios Espacios Zona Puente 8,"Los Chillos, Quito",245.000,300,3,2,2.0,2021-10-02
¡Re/max Asesoria Inmobiliaria Vende Acogedora Casa - Calderon!,"Calderón, Quito",75.000,105,4,2,1.0,2021-10-02
"Vendo Casa en Conjunto Moderno con Piscina, Facil Acceso a Vias Principales","Tumbaco, Quito",140.000,160,3,3,2.0,2021-10-02
Santa Martha Baja de Chillogallo Vende Casa a Estrenar 200 m 5 Parqueaderos,"Sur de Quito, Quito",165.000,200,2,2,5.0,2021-10-02
L. Vendo Hermosa y Amplia Casa Estilo Rustico en Tumbaco,"Tumbaco, Quito",410.000,1200,5,4,4.0,2021-10-02
Casa Comercial Al Sur de Quito Sector Cutuglagua (Cantón Mejía),"Sur de Quito, Quito",98.000,430,6,5,3.0,2021-10-02
Casa Nueva Unifamiliar Ciudad Serrana Sector San José de Cutuglagua,"Sur de Quito, Quito",35.000,89,2,1,1.0,2021-10-02
Bonita y Amplia Casa en Venta en La Armenia 1 (Valle de Los Chillos),"La Armenia, Quito",157.000,263,4,3,2.0,2021-10-02
Hermosas Casas en Venta de 2 y 3 Plantas (La Armenia) Puente 3,"La Armenia, Quito",123.700,200,3,2,2.0,2021-10-02
"Ih. Vendo Casa en San Antonio de Pichincha, Mitad del Mundo.","Mitad del Mundo, Quito",50.000,95,3,1,1.0,2021-10-02
Vendo Linda Casa Calderon,"Calderón, Quito",115.000,198,3,1,1.0,2021-10-02
"Ih. Vendo Casas a Estrenar en La Mitad del Mundo, San Antonio de Pichincha, Pomasqui","Mitad del Mundo, Quito",78.000,172,3,2,1.0,2021-10-02
Casa de Venta en Tumbaco,"Tumbaco, Quito",465.000,714,3,3,4.0,2021-10-02
Venta Casa Pusuquí 4 Dorm. 425 m. Urbanización San Gregorio 1 $255.000,"Mitad del Mundo, Quito",225.000,425,4,4,3.0,2021-10-02
Casa de Venta en Conjunto (Mitad del Mundo),"Mitad del Mundo, Quito",195.000,279,2,2,2.0,2021-10-02
Tv: Vendo Casa 3 Dorm. Sector El Carmen Bajo,"Norte de Quito, Quito",78.000,100,3,2,1.0,2021-10-02
"Casa 4 Hab, 2 Locales, Ponceano","Ponceano, Quito",280.000,560,4,3,4.0,2021-10-02
Venta Casa 280 m 3 Dorm. Más Suite Independiente $ La California,"Norte de Quito, Quito",220.000,313,4,4,4.0,2021-10-02
Casa de Venta en Campo Alegre Sector Monteserrin Amplias Areas Verdes,"Monteserrín, Quito",1.650.000,3570,3,4,6.0,2021-10-02
"Vendo Hermosa Casa de 4 Dorm. en El Pinar Alto, en Conjunto","El Pinar, Quito",155.000,200,4,3,2.0,2021-10-02
Casa en Venta Amplios Espacios Sector Pomasqui,"Mitad del Mundo, Quito",99.500,160,3,3,2.0,2021-10-02
"Vendo o Rento Casa Comercial con Ferretería, Sector Condado","El Condado, Quito",585.000,540,5,2,4.0,2021-10-02
"Venta Casa 3 Dorm. Dentro de Conjunto Privado, Sector Embajada Americana","Norte de Quito, Quito",148.000,150,3,2,2.0,2021-10-02
"San Carlos, Casa de Venta 3 Dorm., Funcional!, Segura! Az","San Carlos, Quito",115.000,132,3,2,1.0,2021-10-02
Casa - Norte de Quito,"Norte de Quito, Quito",96.000,158,3,2,2.0,2021-10-02
Dos Casas - Terreno - Pifo / Puembo,"Pifo, Quito",115.000,900,4,1,2.0,2021-10-02
"Hermosa Casa 3 Pisos, 4 D. Conjunto con Piscina La Armenia","La Armenia, Quito",115.000,155,4,3,2.0,2021-10-02
Dos Casas - Terreno - Puembo / Pifo,"Puembo, Quito",115.000,900,4,1,2.0,2021-10-02
Casa Esquinera Ulpiano Paez - Mariscal,"Centro de Quito, Quito",725.000,825,5,0,0.0,2021-10-02
Casa en La Guanguitagua Para Oficina - con 26 Ambientes,"Norte de Quito, Quito",350.000,637,26,4,3.0,2021-10-02
Casa en Urbanización Exclusiva en Cumbaya de 350 m²,"Cumbayá, Quito",420.000,530,3,3,2.0,2021-10-02
Se Vende Casa Habitacional en Quito,"El Inca, Quito",250.000,569,3baños,4estac.,0.0,2021-10-02
Casa Remodelada en Venta / Carcelén / Camino de Los Eucaliptos,"Carcelén, Quito",134.999,250,4,2,2.0,2021-10-02
Vendo Casa Armenia 1 Dos Plantas Área 255 m² Moderna Seguridad 24/7,"La Armenia, Quito",180.000,255,3,2,2.0,2021-10-02
